ch	N	dN	ticks/s
1489	122	11.0453610171873	2.03333333333333
1490	126	11.2249721603218	2.1
1491	128	11.3137084989848	2.13333333333333
1492	114	10.6770782520313	1.9
1493	129	11.3578166916005	2.15
1494	108	10.3923048454133	1.8
1495	128	11.3137084989848	2.13333333333333
1496	129	11.3578166916005	2.15
1497	132	11.4891252930761	2.2
1498	123	11.0905365064094	2.05
1499	125	11.1803398874989	2.08333333333333
1500	130	11.4017542509914	2.16666666666667
1501	119	10.9087121146357	1.98333333333333
1502	140	11.8321595661992	2.33333333333333
1503	122	11.0453610171873	2.03333333333333
1504	120	10.9544511501033	2
1505	137	11.7046999107196	2.28333333333333
1506	129	11.3578166916005	2.15
1507	126	11.2249721603218	2.1
1508	100	10	1.66666666666667
1509	113	10.6301458127347	1.88333333333333
1510	123	11.0905365064094	2.05
1511	109	10.4403065089106	1.81666666666667
1512	125	11.1803398874989	2.08333333333333
1513	133	11.5325625946708	2.21666666666667
1514	130	11.4017542509914	2.16666666666667
1515	122	11.0453610171873	2.03333333333333
1516	107	10.3440804327886	1.78333333333333
1517	143	11.9582607431014	2.38333333333333
1518	101	10.0498756211209	1.68333333333333
1519	116	10.770329614269	1.93333333333333
1520	122	11.0453610171873	2.03333333333333
1521	105	10.2469507659596	1.75
1522	108	10.3923048454133	1.8
1523	113	10.6301458127347	1.88333333333333
1524	103	10.1488915650922	1.71666666666667
1525	100	10	1.66666666666667
1526	106	10.295630140987	1.76666666666667
1527	128	11.3137084989848	2.13333333333333
1528	116	10.770329614269	1.93333333333333
1529	118	10.8627804912002	1.96666666666667
1530	124	11.13552872566	2.06666666666667
1531	116	10.770329614269	1.93333333333333
1532	127	11.2694276695846	2.11666666666667
1533	117	10.816653826392	1.95
1534	124	11.13552872566	2.06666666666667
1535	146	12.0830459735946	2.43333333333333
1536	124	11.13552872566	2.06666666666667
1537	123	11.0905365064094	2.05
1538	104	10.1980390271856	1.73333333333333
1539	128	11.3137084989848	2.13333333333333
1540	116	10.770329614269	1.93333333333333
1541	120	10.9544511501033	2
1542	108	10.3923048454133	1.8
1543	111	10.5356537528527	1.85
1544	135	11.6189500386223	2.25
1545	132	11.4891252930761	2.2
1546	103	10.1488915650922	1.71666666666667
1547	111	10.5356537528527	1.85
1548	111	10.5356537528527	1.85
1549	108	10.3923048454133	1.8
1550	118	10.8627804912002	1.96666666666667
1551	125	11.1803398874989	2.08333333333333
1552	133	11.5325625946708	2.21666666666667
1553	144	12	2.4
1554	107	10.3440804327886	1.78333333333333
1555	138	11.7473401244707	2.3
1556	132	11.4891252930761	2.2
1557	123	11.0905365064094	2.05
1558	116	10.770329614269	1.93333333333333
1559	120	10.9544511501033	2
1560	113	10.6301458127347	1.88333333333333
1561	137	11.7046999107196	2.28333333333333
1562	97	9.8488578017961	1.61666666666667
1563	113	10.6301458127347	1.88333333333333
1564	122	11.0453610171873	2.03333333333333
1565	113	10.6301458127347	1.88333333333333
1566	125	11.1803398874989	2.08333333333333
1567	117	10.816653826392	1.95
1568	150	12.2474487139159	2.5
1569	121	11	2.01666666666667
1570	116	10.770329614269	1.93333333333333
1571	124	11.13552872566	2.06666666666667
1572	126	11.2249721603218	2.1
1573	115	10.7238052947636	1.91666666666667
1574	109	10.4403065089106	1.81666666666667
1575	118	10.8627804912002	1.96666666666667
1576	108	10.3923048454133	1.8
1577	119	10.9087121146357	1.98333333333333
1578	123	11.0905365064094	2.05
1579	117	10.816653826392	1.95
1580	130	11.4017542509914	2.16666666666667
1581	104	10.1980390271856	1.73333333333333
1582	125	11.1803398874989	2.08333333333333
1583	105	10.2469507659596	1.75
1584	111	10.5356537528527	1.85
1585	133	11.5325625946708	2.21666666666667
1586	113	10.6301458127347	1.88333333333333
1587	123	11.0905365064094	2.05
1588	122	11.0453610171873	2.03333333333333
1589	123	11.0905365064094	2.05
1590	127	11.2694276695846	2.11666666666667
1591	124	11.13552872566	2.06666666666667
1592	106	10.295630140987	1.76666666666667
1593	102	10.0995049383621	1.7
1594	137	11.7046999107196	2.28333333333333
1595	136	11.6619037896906	2.26666666666667
1596	121	11	2.01666666666667
1597	113	10.6301458127347	1.88333333333333
1598	116	10.770329614269	1.93333333333333
1599	96	9.79795897113271	1.6
1600	100	10	1.66666666666667
1601	117	10.816653826392	1.95
1602	108	10.3923048454133	1.8
1603	119	10.9087121146357	1.98333333333333
1604	110	10.4880884817015	1.83333333333333
1605	109	10.4403065089106	1.81666666666667
1606	107	10.3440804327886	1.78333333333333
1607	117	10.816653826392	1.95
1608	115	10.7238052947636	1.91666666666667
1609	121	11	2.01666666666667
1610	135	11.6189500386223	2.25
1611	90	9.48683298050514	1.5
1612	94	9.69535971483266	1.56666666666667
1613	134	11.5758369027902	2.23333333333333
1614	106	10.295630140987	1.76666666666667
1615	128	11.3137084989848	2.13333333333333
1616	106	10.295630140987	1.76666666666667
1617	95	9.74679434480896	1.58333333333333
1618	107	10.3440804327886	1.78333333333333
1619	107	10.3440804327886	1.78333333333333
1620	115	10.7238052947636	1.91666666666667
1621	117	10.816653826392	1.95
1622	96	9.79795897113271	1.6
1623	122	11.0453610171873	2.03333333333333
1624	116	10.770329614269	1.93333333333333
1625	132	11.4891252930761	2.2
1626	110	10.4880884817015	1.83333333333333
1627	119	10.9087121146357	1.98333333333333
1628	125	11.1803398874989	2.08333333333333
1629	112	10.5830052442584	1.86666666666667
1630	106	10.295630140987	1.76666666666667
1631	114	10.6770782520313	1.9
1632	103	10.1488915650922	1.71666666666667
1633	108	10.3923048454133	1.8
1634	103	10.1488915650922	1.71666666666667
1635	121	11	2.01666666666667
1636	133	11.5325625946708	2.21666666666667
1637	104	10.1980390271856	1.73333333333333
1638	107	10.3440804327886	1.78333333333333
1639	107	10.3440804327886	1.78333333333333
1640	98	9.89949493661167	1.63333333333333
1641	118	10.8627804912002	1.96666666666667
1642	123	11.0905365064094	2.05
1643	127	11.2694276695846	2.11666666666667
1644	95	9.74679434480896	1.58333333333333
1645	119	10.9087121146357	1.98333333333333
1646	118	10.8627804912002	1.96666666666667
1647	119	10.9087121146357	1.98333333333333
1648	133	11.5325625946708	2.21666666666667
1649	126	11.2249721603218	2.1
1650	109	10.4403065089106	1.81666666666667
1651	122	11.0453610171873	2.03333333333333
1652	101	10.0498756211209	1.68333333333333
1653	110	10.4880884817015	1.83333333333333
1654	126	11.2249721603218	2.1
1655	95	9.74679434480896	1.58333333333333
1656	96	9.79795897113271	1.6
1657	108	10.3923048454133	1.8
1658	116	10.770329614269	1.93333333333333
1659	116	10.770329614269	1.93333333333333
1660	111	10.5356537528527	1.85
1661	114	10.6770782520313	1.9
1662	121	11	2.01666666666667
1663	99	9.9498743710662	1.65
1664	100	10	1.66666666666667
1665	114	10.6770782520313	1.9
1666	115	10.7238052947636	1.91666666666667
1667	114	10.6770782520313	1.9
1668	116	10.770329614269	1.93333333333333
1669	119	10.9087121146357	1.98333333333333
1670	126	11.2249721603218	2.1
1671	116	10.770329614269	1.93333333333333
1672	108	10.3923048454133	1.8
1673	114	10.6770782520313	1.9
1674	107	10.3440804327886	1.78333333333333
1675	114	10.6770782520313	1.9
1676	100	10	1.66666666666667
1677	126	11.2249721603218	2.1
1678	107	10.3440804327886	1.78333333333333
1679	95	9.74679434480896	1.58333333333333
1680	115	10.7238052947636	1.91666666666667
1681	115	10.7238052947636	1.91666666666667
1682	119	10.9087121146357	1.98333333333333
1683	87	9.32737905308882	1.45
1684	147	12.1243556529821	2.45
1685	135	11.6189500386223	2.25
1686	121	11	2.01666666666667
1687	85	9.21954445729289	1.41666666666667
1688	117	10.816653826392	1.95
1689	114	10.6770782520313	1.9
1690	121	11	2.01666666666667
1691	112	10.5830052442584	1.86666666666667
1692	111	10.5356537528527	1.85
1693	106	10.295630140987	1.76666666666667
1694	114	10.6770782520313	1.9
1695	105	10.2469507659596	1.75
1696	91	9.53939201416946	1.51666666666667
1697	108	10.3923048454133	1.8
1698	114	10.6770782520313	1.9
1699	109	10.4403065089106	1.81666666666667
1700	114	10.6770782520313	1.9
1701	105	10.2469507659596	1.75
1702	113	10.6301458127347	1.88333333333333
1703	123	11.0905365064094	2.05
1704	110	10.4880884817015	1.83333333333333
1705	108	10.3923048454133	1.8
1706	109	10.4403065089106	1.81666666666667
1707	97	9.8488578017961	1.61666666666667
1708	113	10.6301458127347	1.88333333333333
1709	120	10.9544511501033	2
1710	130	11.4017542509914	2.16666666666667
1711	136	11.6619037896906	2.26666666666667
1712	113	10.6301458127347	1.88333333333333
1713	104	10.1980390271856	1.73333333333333
1714	128	11.3137084989848	2.13333333333333
1715	114	10.6770782520313	1.9
1716	116	10.770329614269	1.93333333333333
1717	105	10.2469507659596	1.75
1718	118	10.8627804912002	1.96666666666667
1719	115	10.7238052947636	1.91666666666667
1720	113	10.6301458127347	1.88333333333333
1721	107	10.3440804327886	1.78333333333333
1722	126	11.2249721603218	2.1
1723	110	10.4880884817015	1.83333333333333
1724	106	10.295630140987	1.76666666666667
1725	109	10.4403065089106	1.81666666666667
1726	128	11.3137084989848	2.13333333333333
1727	98	9.89949493661167	1.63333333333333
1728	106	10.295630140987	1.76666666666667
1729	105	10.2469507659596	1.75
1730	118	10.8627804912002	1.96666666666667
1731	120	10.9544511501033	2
1732	112	10.5830052442584	1.86666666666667
1733	121	11	2.01666666666667
1734	98	9.89949493661167	1.63333333333333
1735	113	10.6301458127347	1.88333333333333
1736	104	10.1980390271856	1.73333333333333
1737	114	10.6770782520313	1.9
1738	106	10.295630140987	1.76666666666667
1739	128	11.3137084989848	2.13333333333333
1740	112	10.5830052442584	1.86666666666667
1741	124	11.13552872566	2.06666666666667
1742	109	10.4403065089106	1.81666666666667
1743	110	10.4880884817015	1.83333333333333
1744	127	11.2694276695846	2.11666666666667
1745	115	10.7238052947636	1.91666666666667
1746	116	10.770329614269	1.93333333333333
1747	100	10	1.66666666666667
1748	109	10.4403065089106	1.81666666666667
1749	134	11.5758369027902	2.23333333333333
1750	125	11.1803398874989	2.08333333333333
1751	101	10.0498756211209	1.68333333333333
1752	97	9.8488578017961	1.61666666666667
1753	104	10.1980390271856	1.73333333333333
1754	120	10.9544511501033	2
1755	117	10.816653826392	1.95
1756	116	10.770329614269	1.93333333333333
1757	121	11	2.01666666666667
1758	108	10.3923048454133	1.8
1759	109	10.4403065089106	1.81666666666667
1760	101	10.0498756211209	1.68333333333333
1761	128	11.3137084989848	2.13333333333333
1762	113	10.6301458127347	1.88333333333333
1763	88	9.38083151964686	1.46666666666667
1764	126	11.2249721603218	2.1
1765	103	10.1488915650922	1.71666666666667
1766	126	11.2249721603218	2.1
1767	103	10.1488915650922	1.71666666666667
1768	88	9.38083151964686	1.46666666666667
1769	113	10.6301458127347	1.88333333333333
1770	103	10.1488915650922	1.71666666666667
1771	124	11.13552872566	2.06666666666667
1772	122	11.0453610171873	2.03333333333333
1773	109	10.4403065089106	1.81666666666667
1774	109	10.4403065089106	1.81666666666667
1775	94	9.69535971483266	1.56666666666667
1776	106	10.295630140987	1.76666666666667
1777	110	10.4880884817015	1.83333333333333
1778	91	9.53939201416946	1.51666666666667
1779	106	10.295630140987	1.76666666666667
1780	118	10.8627804912002	1.96666666666667
1781	117	10.816653826392	1.95
1782	118	10.8627804912002	1.96666666666667
1783	114	10.6770782520313	1.9
1784	115	10.7238052947636	1.91666666666667
1785	99	9.9498743710662	1.65
1786	111	10.5356537528527	1.85
1787	104	10.1980390271856	1.73333333333333
1788	118	10.8627804912002	1.96666666666667
1789	117	10.816653826392	1.95
1790	124	11.13552872566	2.06666666666667
1791	110	10.4880884817015	1.83333333333333
1792	110	10.4880884817015	1.83333333333333
1793	106	10.295630140987	1.76666666666667
1794	97	9.8488578017961	1.61666666666667
1795	122	11.0453610171873	2.03333333333333
1796	93	9.64365076099295	1.55
1797	106	10.295630140987	1.76666666666667
1798	118	10.8627804912002	1.96666666666667
1799	125	11.1803398874989	2.08333333333333
1800	99	9.9498743710662	1.65
1801	90	9.48683298050514	1.5
1802	115	10.7238052947636	1.91666666666667
1803	106	10.295630140987	1.76666666666667
1804	108	10.3923048454133	1.8
1805	102	10.0995049383621	1.7
1806	134	11.5758369027902	2.23333333333333
1807	119	10.9087121146357	1.98333333333333
1808	91	9.53939201416946	1.51666666666667
1809	104	10.1980390271856	1.73333333333333
1810	90	9.48683298050514	1.5
1811	105	10.2469507659596	1.75
1812	113	10.6301458127347	1.88333333333333
1813	126	11.2249721603218	2.1
1814	94	9.69535971483266	1.56666666666667
1815	113	10.6301458127347	1.88333333333333
1816	105	10.2469507659596	1.75
1817	110	10.4880884817015	1.83333333333333
1818	121	11	2.01666666666667
1819	124	11.13552872566	2.06666666666667
1820	108	10.3923048454133	1.8
1821	114	10.6770782520313	1.9
1822	137	11.7046999107196	2.28333333333333
1823	115	10.7238052947636	1.91666666666667
1824	113	10.6301458127347	1.88333333333333
1825	138	11.7473401244707	2.3
1826	92	9.59166304662544	1.53333333333333
1827	136	11.6619037896906	2.26666666666667
1828	104	10.1980390271856	1.73333333333333
1829	111	10.5356537528527	1.85
1830	91	9.53939201416946	1.51666666666667
1831	117	10.816653826392	1.95
1832	103	10.1488915650922	1.71666666666667
1833	113	10.6301458127347	1.88333333333333
1834	124	11.13552872566	2.06666666666667
1835	111	10.5356537528527	1.85
1836	86	9.2736184954957	1.43333333333333
1837	97	9.8488578017961	1.61666666666667
1838	106	10.295630140987	1.76666666666667
1839	102	10.0995049383621	1.7
1840	122	11.0453610171873	2.03333333333333
1841	106	10.295630140987	1.76666666666667
1842	104	10.1980390271856	1.73333333333333
1843	99	9.9498743710662	1.65
1844	111	10.5356537528527	1.85
1845	103	10.1488915650922	1.71666666666667
1846	112	10.5830052442584	1.86666666666667
1847	110	10.4880884817015	1.83333333333333
1848	107	10.3440804327886	1.78333333333333
1849	95	9.74679434480896	1.58333333333333
1850	101	10.0498756211209	1.68333333333333
1851	126	11.2249721603218	2.1
1852	105	10.2469507659596	1.75
1853	107	10.3440804327886	1.78333333333333
1854	110	10.4880884817015	1.83333333333333
1855	121	11	2.01666666666667
1856	103	10.1488915650922	1.71666666666667
1857	94	9.69535971483266	1.56666666666667
1858	105	10.2469507659596	1.75
1859	117	10.816653826392	1.95
1860	112	10.5830052442584	1.86666666666667
1861	107	10.3440804327886	1.78333333333333
1862	89	9.4339811320566	1.48333333333333
1863	116	10.770329614269	1.93333333333333
1864	105	10.2469507659596	1.75
1865	121	11	2.01666666666667
1866	105	10.2469507659596	1.75
1867	94	9.69535971483266	1.56666666666667
1868	118	10.8627804912002	1.96666666666667
1869	96	9.79795897113271	1.6
1870	97	9.8488578017961	1.61666666666667
1871	111	10.5356537528527	1.85
1872	122	11.0453610171873	2.03333333333333
1873	109	10.4403065089106	1.81666666666667
1874	113	10.6301458127347	1.88333333333333
1875	113	10.6301458127347	1.88333333333333
1876	105	10.2469507659596	1.75
1877	137	11.7046999107196	2.28333333333333
1878	111	10.5356537528527	1.85
1879	89	9.4339811320566	1.48333333333333
1880	115	10.7238052947636	1.91666666666667
1881	114	10.6770782520313	1.9
1882	107	10.3440804327886	1.78333333333333
1883	98	9.89949493661167	1.63333333333333
1884	103	10.1488915650922	1.71666666666667
1885	110	10.4880884817015	1.83333333333333
1886	109	10.4403065089106	1.81666666666667
1887	108	10.3923048454133	1.8
1888	101	10.0498756211209	1.68333333333333
1889	102	10.0995049383621	1.7
1890	111	10.5356537528527	1.85
1891	120	10.9544511501033	2
1892	106	10.295630140987	1.76666666666667
1893	113	10.6301458127347	1.88333333333333
1894	103	10.1488915650922	1.71666666666667
1895	119	10.9087121146357	1.98333333333333
1896	108	10.3923048454133	1.8
1897	98	9.89949493661167	1.63333333333333
1898	114	10.6770782520313	1.9
1899	87	9.32737905308882	1.45
1900	101	10.0498756211209	1.68333333333333
1901	116	10.770329614269	1.93333333333333
1902	99	9.9498743710662	1.65
1903	107	10.3440804327886	1.78333333333333
1904	126	11.2249721603218	2.1
1905	95	9.74679434480896	1.58333333333333
1906	110	10.4880884817015	1.83333333333333
1907	94	9.69535971483266	1.56666666666667
1908	118	10.8627804912002	1.96666666666667
1909	90	9.48683298050514	1.5
1910	116	10.770329614269	1.93333333333333
1911	104	10.1980390271856	1.73333333333333
1912	107	10.3440804327886	1.78333333333333
1913	107	10.3440804327886	1.78333333333333
1914	100	10	1.66666666666667
1915	90	9.48683298050514	1.5
1916	103	10.1488915650922	1.71666666666667
1917	90	9.48683298050514	1.5
1918	113	10.6301458127347	1.88333333333333
1919	123	11.0905365064094	2.05
1920	107	10.3440804327886	1.78333333333333
1921	105	10.2469507659596	1.75
1922	123	11.0905365064094	2.05
1923	102	10.0995049383621	1.7
1924	118	10.8627804912002	1.96666666666667
1925	97	9.8488578017961	1.61666666666667
1926	113	10.6301458127347	1.88333333333333
1927	122	11.0453610171873	2.03333333333333
1928	103	10.1488915650922	1.71666666666667
1929	124	11.13552872566	2.06666666666667
1930	98	9.89949493661167	1.63333333333333
1931	100	10	1.66666666666667
1932	116	10.770329614269	1.93333333333333
1933	121	11	2.01666666666667
1934	108	10.3923048454133	1.8
1935	120	10.9544511501033	2
1936	118	10.8627804912002	1.96666666666667
1937	96	9.79795897113271	1.6
1938	119	10.9087121146357	1.98333333333333
1939	123	11.0905365064094	2.05
1940	98	9.89949493661167	1.63333333333333
1941	96	9.79795897113271	1.6
1942	102	10.0995049383621	1.7
1943	111	10.5356537528527	1.85
1944	105	10.2469507659596	1.75
1945	97	9.8488578017961	1.61666666666667
1946	113	10.6301458127347	1.88333333333333
1947	111	10.5356537528527	1.85
1948	101	10.0498756211209	1.68333333333333
1949	115	10.7238052947636	1.91666666666667
1950	104	10.1980390271856	1.73333333333333
1951	107	10.3440804327886	1.78333333333333
1952	77	8.77496438739212	1.28333333333333
1953	118	10.8627804912002	1.96666666666667
1954	111	10.5356537528527	1.85
1955	114	10.6770782520313	1.9
1956	108	10.3923048454133	1.8
1957	90	9.48683298050514	1.5
1958	106	10.295630140987	1.76666666666667
1959	109	10.4403065089106	1.81666666666667
1960	101	10.0498756211209	1.68333333333333
1961	104	10.1980390271856	1.73333333333333
1962	111	10.5356537528527	1.85
1963	104	10.1980390271856	1.73333333333333
1964	92	9.59166304662544	1.53333333333333
1965	97	9.8488578017961	1.61666666666667
1966	109	10.4403065089106	1.81666666666667
1967	95	9.74679434480896	1.58333333333333
1968	98	9.89949493661167	1.63333333333333
1969	133	11.5325625946708	2.21666666666667
1970	117	10.816653826392	1.95
1971	117	10.816653826392	1.95
1972	107	10.3440804327886	1.78333333333333
1973	91	9.53939201416946	1.51666666666667
1974	103	10.1488915650922	1.71666666666667
1975	97	9.8488578017961	1.61666666666667
1976	101	10.0498756211209	1.68333333333333
1977	101	10.0498756211209	1.68333333333333
1978	111	10.5356537528527	1.85
1979	105	10.2469507659596	1.75
1980	88	9.38083151964686	1.46666666666667
1981	104	10.1980390271856	1.73333333333333
1982	113	10.6301458127347	1.88333333333333
1983	132	11.4891252930761	2.2
1984	102	10.0995049383621	1.7
1985	108	10.3923048454133	1.8
1986	110	10.4880884817015	1.83333333333333
1987	122	11.0453610171873	2.03333333333333
1988	91	9.53939201416946	1.51666666666667
1989	111	10.5356537528527	1.85
1990	97	9.8488578017961	1.61666666666667
1991	104	10.1980390271856	1.73333333333333
1992	112	10.5830052442584	1.86666666666667
1993	97	9.8488578017961	1.61666666666667
1994	102	10.0995049383621	1.7
1995	115	10.7238052947636	1.91666666666667
1996	89	9.4339811320566	1.48333333333333
1997	92	9.59166304662544	1.53333333333333
1998	101	10.0498756211209	1.68333333333333
1999	104	10.1980390271856	1.73333333333333
2000	92	9.59166304662544	1.53333333333333
2001	95	9.74679434480896	1.58333333333333
2002	100	10	1.66666666666667
2003	114	10.6770782520313	1.9
2004	100	10	1.66666666666667
2005	89	9.4339811320566	1.48333333333333
2006	93	9.64365076099295	1.55
2007	129	11.3578166916005	2.15
2008	86	9.2736184954957	1.43333333333333
2009	102	10.0995049383621	1.7
2010	101	10.0498756211209	1.68333333333333
2011	107	10.3440804327886	1.78333333333333
2012	117	10.816653826392	1.95
2013	105	10.2469507659596	1.75
2014	114	10.6770782520313	1.9
2015	116	10.770329614269	1.93333333333333
2016	105	10.2469507659596	1.75
2017	92	9.59166304662544	1.53333333333333
2018	111	10.5356537528527	1.85
2019	107	10.3440804327886	1.78333333333333
2020	122	11.0453610171873	2.03333333333333
2021	108	10.3923048454133	1.8
2022	101	10.0498756211209	1.68333333333333
2023	101	10.0498756211209	1.68333333333333
2024	103	10.1488915650922	1.71666666666667
2025	104	10.1980390271856	1.73333333333333
2026	115	10.7238052947636	1.91666666666667
2027	106	10.295630140987	1.76666666666667
2028	103	10.1488915650922	1.71666666666667
2029	120	10.9544511501033	2
2030	98	9.89949493661167	1.63333333333333
2031	122	11.0453610171873	2.03333333333333
2032	103	10.1488915650922	1.71666666666667
2033	117	10.816653826392	1.95
2034	106	10.295630140987	1.76666666666667
2035	97	9.8488578017961	1.61666666666667
2036	99	9.9498743710662	1.65
2037	106	10.295630140987	1.76666666666667
2038	117	10.816653826392	1.95
2039	110	10.4880884817015	1.83333333333333
2040	102	10.0995049383621	1.7
2041	108	10.3923048454133	1.8
2042	102	10.0995049383621	1.7
2043	96	9.79795897113271	1.6
2044	106	10.295630140987	1.76666666666667
2045	112	10.5830052442584	1.86666666666667
2046	96	9.79795897113271	1.6
2047	102	10.0995049383621	1.7
2048	97	9.8488578017961	1.61666666666667
2049	91	9.53939201416946	1.51666666666667
2050	110	10.4880884817015	1.83333333333333
2051	93	9.64365076099295	1.55
2052	109	10.4403065089106	1.81666666666667
2053	106	10.295630140987	1.76666666666667
2054	116	10.770329614269	1.93333333333333
2055	106	10.295630140987	1.76666666666667
2056	108	10.3923048454133	1.8
2057	110	10.4880884817015	1.83333333333333
2058	117	10.816653826392	1.95
2059	118	10.8627804912002	1.96666666666667
2060	104	10.1980390271856	1.73333333333333
2061	94	9.69535971483266	1.56666666666667
2062	101	10.0498756211209	1.68333333333333
2063	111	10.5356537528527	1.85
2064	103	10.1488915650922	1.71666666666667
2065	96	9.79795897113271	1.6
2066	101	10.0498756211209	1.68333333333333
2067	101	10.0498756211209	1.68333333333333
2068	90	9.48683298050514	1.5
2069	103	10.1488915650922	1.71666666666667
2070	111	10.5356537528527	1.85
2071	107	10.3440804327886	1.78333333333333
2072	109	10.4403065089106	1.81666666666667
2073	97	9.8488578017961	1.61666666666667
2074	118	10.8627804912002	1.96666666666667
2075	95	9.74679434480896	1.58333333333333
2076	114	10.6770782520313	1.9
2077	119	10.9087121146357	1.98333333333333
2078	124	11.13552872566	2.06666666666667
2079	106	10.295630140987	1.76666666666667
2080	89	9.4339811320566	1.48333333333333
2081	108	10.3923048454133	1.8
2082	102	10.0995049383621	1.7
2083	121	11	2.01666666666667
2084	101	10.0498756211209	1.68333333333333
2085	109	10.4403065089106	1.81666666666667
2086	108	10.3923048454133	1.8
2087	99	9.9498743710662	1.65
2088	109	10.4403065089106	1.81666666666667
2089	134	11.5758369027902	2.23333333333333
2090	107	10.3440804327886	1.78333333333333
2091	112	10.5830052442584	1.86666666666667
2092	108	10.3923048454133	1.8
2093	117	10.816653826392	1.95
2094	96	9.79795897113271	1.6
2095	107	10.3440804327886	1.78333333333333
2096	100	10	1.66666666666667
2097	107	10.3440804327886	1.78333333333333
2098	88	9.38083151964686	1.46666666666667
2099	116	10.770329614269	1.93333333333333
2100	105	10.2469507659596	1.75
2101	105	10.2469507659596	1.75
2102	94	9.69535971483266	1.56666666666667
2103	103	10.1488915650922	1.71666666666667
2104	121	11	2.01666666666667
2105	109	10.4403065089106	1.81666666666667
2106	106	10.295630140987	1.76666666666667
2107	117	10.816653826392	1.95
2108	108	10.3923048454133	1.8
2109	103	10.1488915650922	1.71666666666667
2110	97	9.8488578017961	1.61666666666667
2111	88	9.38083151964686	1.46666666666667
2112	111	10.5356537528527	1.85
2113	98	9.89949493661167	1.63333333333333
2114	109	10.4403065089106	1.81666666666667
2115	97	9.8488578017961	1.61666666666667
2116	94	9.69535971483266	1.56666666666667
2117	106	10.295630140987	1.76666666666667
2118	115	10.7238052947636	1.91666666666667
2119	93	9.64365076099295	1.55
2120	100	10	1.66666666666667
2121	96	9.79795897113271	1.6
2122	110	10.4880884817015	1.83333333333333
2123	108	10.3923048454133	1.8
2124	97	9.8488578017961	1.61666666666667
2125	94	9.69535971483266	1.56666666666667
2126	102	10.0995049383621	1.7
2127	99	9.9498743710662	1.65
2128	90	9.48683298050514	1.5
2129	107	10.3440804327886	1.78333333333333
2130	97	9.8488578017961	1.61666666666667
2131	89	9.4339811320566	1.48333333333333
2132	90	9.48683298050514	1.5
2133	76	8.71779788708135	1.26666666666667
2134	94	9.69535971483266	1.56666666666667
2135	123	11.0905365064094	2.05
2136	105	10.2469507659596	1.75
2137	115	10.7238052947636	1.91666666666667
2138	87	9.32737905308882	1.45
2139	79	8.88819441731559	1.31666666666667
2140	102	10.0995049383621	1.7
2141	87	9.32737905308882	1.45
2142	91	9.53939201416946	1.51666666666667
2143	103	10.1488915650922	1.71666666666667
2144	115	10.7238052947636	1.91666666666667
2145	107	10.3440804327886	1.78333333333333
2146	94	9.69535971483266	1.56666666666667
2147	109	10.4403065089106	1.81666666666667
2148	109	10.4403065089106	1.81666666666667
2149	95	9.74679434480896	1.58333333333333
2150	108	10.3923048454133	1.8
2151	94	9.69535971483266	1.56666666666667
2152	97	9.8488578017961	1.61666666666667
2153	115	10.7238052947636	1.91666666666667
2154	117	10.816653826392	1.95
2155	91	9.53939201416946	1.51666666666667
2156	114	10.6770782520313	1.9
2157	94	9.69535971483266	1.56666666666667
2158	95	9.74679434480896	1.58333333333333
2159	113	10.6301458127347	1.88333333333333
2160	114	10.6770782520313	1.9
2161	110	10.4880884817015	1.83333333333333
2162	92	9.59166304662544	1.53333333333333
2163	95	9.74679434480896	1.58333333333333
2164	104	10.1980390271856	1.73333333333333
2165	99	9.9498743710662	1.65
2166	101	10.0498756211209	1.68333333333333
2167	111	10.5356537528527	1.85
2168	110	10.4880884817015	1.83333333333333
2169	94	9.69535971483266	1.56666666666667
2170	105	10.2469507659596	1.75
2171	85	9.21954445729289	1.41666666666667
2172	125	11.1803398874989	2.08333333333333
2173	98	9.89949493661167	1.63333333333333
2174	107	10.3440804327886	1.78333333333333
2175	104	10.1980390271856	1.73333333333333
2176	120	10.9544511501033	2
2177	119	10.9087121146357	1.98333333333333
2178	128	11.3137084989848	2.13333333333333
2179	95	9.74679434480896	1.58333333333333
2180	86	9.2736184954957	1.43333333333333
2181	109	10.4403065089106	1.81666666666667
2182	105	10.2469507659596	1.75
2183	91	9.53939201416946	1.51666666666667
2184	92	9.59166304662544	1.53333333333333
2185	100	10	1.66666666666667
2186	103	10.1488915650922	1.71666666666667
2187	114	10.6770782520313	1.9
2188	86	9.2736184954957	1.43333333333333
2189	100	10	1.66666666666667
2190	112	10.5830052442584	1.86666666666667
2191	86	9.2736184954957	1.43333333333333
2192	90	9.48683298050514	1.5
2193	107	10.3440804327886	1.78333333333333
2194	109	10.4403065089106	1.81666666666667
2195	96	9.79795897113271	1.6
2196	99	9.9498743710662	1.65
2197	120	10.9544511501033	2
2198	101	10.0498756211209	1.68333333333333
2199	110	10.4880884817015	1.83333333333333
2200	116	10.770329614269	1.93333333333333
2201	99	9.9498743710662	1.65
2202	107	10.3440804327886	1.78333333333333
2203	108	10.3923048454133	1.8
2204	100	10	1.66666666666667
2205	89	9.4339811320566	1.48333333333333
2206	110	10.4880884817015	1.83333333333333
2207	93	9.64365076099295	1.55
2208	94	9.69535971483266	1.56666666666667
2209	111	10.5356537528527	1.85
2210	81	9	1.35
2211	94	9.69535971483266	1.56666666666667
2212	106	10.295630140987	1.76666666666667
